id,ACTION
44283,0
44284,1
44285,1
44286,1
44287,1
44288,1
44289,1
44290,1
44291,1
44292,1
44293,1
44294,1
44295,1
44296,1
44297,0
44298,1
44299,1
44300,0
44301,1
44302,0
44303,0
44304,1
44305,1
44306,1
44307,1
44308,0
44309,1
44310,0
44311,1
44312,0
44313,1
44314,1
44315,1
44316,0
44317,1
44318,0
44319,1
44320,1
44321,1
44322,1
44323,1
44324,1
44325,0
44326,0
44327,1
44328,1
44329,1
44330,0
44331,0
44332,1
44333,0
44334,1
44335,1
44336,1
44337,1
44338,1
44339,1
44340,1
44341,0
44342,1
44343,1
44344,1
44345,1
44346,1
44347,1
44348,1
44349,1
44350,1
44351,1
44352,1
44353,1
44354,1
44355,0
44356,1
44357,0
44358,1
44359,1
44360,1
44361,1
44362,1
44363,1
44364,1
44365,1
44366,1
44367,1
44368,1
44369,1
44370,0
44371,1
44372,0
44373,1
44374,1
44375,1
44376,0
44377,0
44378,1
44379,1
44380,1
44381,1
44382,1
44383,1
44384,0
44385,1
44386,1
44387,1
44388,1
44389,0
44390,0
44391,0
44392,1
44393,1
44394,0
44395,1
44396,1
44397,1
44398,0
44399,0
44400,1
44401,0
44402,1
44403,0
44404,1
44405,1
44406,0
44407,1
44408,1
44409,0
44410,1
44411,1
44412,0
44413,0
44414,0
44415,1
44416,1
44417,1
44418,1
44419,1
44420,1
44421,1
44422,1
44423,1
44424,0
44425,1
44426,1
44427,1
44428,1
44429,0
44430,1
44431,1
44432,1
44433,1
44434,1
44435,1
44436,1
44437,1
44438,1
44439,0
44440,1
44441,0
44442,1
44443,1
44444,1
44445,0
44446,1
44447,1
44448,1
44449,0
44450,1
44451,1
44452,1
44453,0
44454,1
44455,1
44456,1
44457,0
44458,0
44459,1
44460,1
44461,1
44462,1
44463,1
44464,1
44465,1
44466,0
44467,0
44468,1
44469,0
44470,1
44471,0
44472,1
44473,1
44474,0
44475,1
44476,1
44477,1
44478,1
44479,1
44480,1
44481,1
44482,1
44483,1
44484,1
44485,1
44486,0
44487,1
44488,1
44489,1
44490,1
44491,0
44492,0
44493,1
44494,1
44495,0
44496,1
44497,1
44498,1
44499,1
44500,1
44501,0
44502,1
44503,1
44504,1
44505,1
44506,1
44507,0
44508,1
44509,1
44510,1
44511,1
44512,1
44513,1
44514,1
44515,1
44516,1
44517,0
44518,1
44519,1
44520,1
44521,1
44522,1
44523,0
44524,0
44525,1
44526,1
44527,1
44528,1
44529,1
44530,0
44531,1
44532,1
44533,1
44534,1
44535,0
44536,0
44537,0
44538,1
44539,1
44540,1
44541,1
44542,1
44543,1
44544,1
44545,1
44546,0
44547,1
44548,0
44549,0
44550,1
44551,1
44552,1
44553,0
44554,1
44555,1
44556,0
44557,1
44558,1
44559,1
44560,1
44561,1
44562,0
44563,1
44564,1
44565,0
44566,0
44567,1
44568,1
44569,1
44570,1
44571,0
44572,1
44573,1
44574,0
44575,1
44576,1
44577,1
44578,1
44579,0
44580,0
44581,1
44582,1
44583,1
44584,1
44585,1
44586,0
44587,1
44588,1
44589,0
44590,0
44591,1
44592,1
44593,1
44594,0
44595,0
44596,1
44597,1
44598,1
44599,1
44600,1
44601,1
44602,1
44603,1
44604,1
44605,1
44606,1
44607,0
44608,1
44609,0
44610,0
44611,1
44612,1
44613,0
44614,1
44615,0
44616,1
44617,0
44618,0
44619,1
44620,0
44621,1
44622,0
44623,1
44624,1
44625,1
44626,0
44627,0
44628,1
44629,1
44630,1
44631,1
44632,1
44633,1
44634,0
44635,1
44636,1
44637,0
44638,1
44639,1
44640,1
44641,1
44642,1
44643,1
44644,1
44645,1
44646,1
44647,1
44648,1
44649,1
44650,1
44651,1
44652,0
44653,1
44654,0
44655,1
44656,1
44657,0
44658,0
44659,1
44660,1
44661,1
44662,0
44663,1
44664,0
44665,1
44666,1
44667,1
44668,0
44669,1
44670,0
44671,1
44672,1
44673,0
44674,1
44675,1
44676,0
44677,1
44678,1
44679,0
44680,0
44681,1
44682,1
44683,0
44684,1
44685,1
44686,1
44687,1
44688,1
44689,1
44690,1
44691,1
44692,1
44693,1
44694,0
44695,0
44696,1
44697,1
44698,0
44699,1
44700,0
44701,1
44702,1
44703,1
44704,1
44705,1
44706,0
44707,0
44708,0
44709,1
44710,1
44711,1
44712,1
44713,1
44714,1
44715,1
44716,0
44717,1
44718,1
44719,1
44720,0
44721,1
44722,1
44723,0
44724,1
44725,1
44726,0
44727,1
44728,1
44729,1
44730,1
44731,1
44732,1
44733,1
44734,0
44735,0
44736,1
44737,1
44738,1
44739,1
44740,1
44741,1
44742,1
44743,1
44744,1
44745,0
44746,1
44747,1
44748,0
44749,0
44750,1
44751,0
44752,0
44753,1
44754,1
44755,1
44756,1
44757,0
44758,1
44759,1
44760,0
44761,1
44762,0
44763,1
44764,1
44765,1
44766,0
44767,1
44768,1
44769,1
44770,1
44771,0
44772,1
44773,1
44774,0
44775,1
44776,1
44777,1
44778,1
44779,1
44780,1
44781,1
44782,0
44783,1
44784,0
44785,1
44786,1
44787,1
44788,1
44789,0
44790,1
44791,0
44792,0
44793,1
44794,1
44795,0
44796,0
44797,1
44798,1
44799,1
44800,1
44801,1
44802,1
44803,1
44804,1
44805,1
44806,1
44807,1
44808,0
44809,1
44810,1
44811,1
44812,0
44813,1
44814,1
44815,1
44816,1
44817,1
44818,1
44819,1
44820,0
44821,1
44822,0
44823,1
44824,1
44825,1
44826,1
44827,0
44828,1
44829,0
44830,0
44831,1
44832,1
44833,1
44834,1
44835,1
44836,0
44837,1
44838,1
44839,0
44840,1
44841,1
44842,1
44843,0
44844,1
44845,1
44846,1
44847,1
44848,1
44849,1
44850,1
44851,1
44852,1
44853,1
44854,1
44855,1
44856,1
44857,1
44858,0
44859,1
44860,1
44861,1
44862,1
44863,0
44864,0
44865,0
44866,1
44867,1
44868,1
44869,1
44870,0
44871,1
44872,1
44873,1
44874,1
44875,0
44876,1
44877,1
44878,1
44879,1
44880,1
44881,1
44882,1
44883,1
44884,1
44885,1
44886,1
44887,1
44888,0
44889,1
44890,1
44891,0
44892,1
44893,0
44894,1
44895,1
44896,0
44897,1
44898,1
44899,1
44900,1
44901,1
44902,0
44903,1
44904,1
44905,1
44906,1
44907,0
44908,0
44909,1
44910,1
44911,0
44912,1
44913,1
44914,1
44915,0
44916,1
44917,1
44918,0
44919,1
44920,0
44921,1
44922,1
44923,1
44924,1
44925,0
44926,0
44927,0
44928,0
44929,1
44930,1
44931,1
44932,0
44933,1
44934,1
44935,0
44936,1
44937,1
44938,1
44939,1
44940,0
44941,1
44942,1
44943,1
44944,1
44945,0
44946,1
44947,1
44948,1
44949,1
44950,1
44951,1
44952,0
44953,1
44954,0
44955,1
44956,0
44957,1
44958,1
44959,1
44960,0
44961,1
44962,1
44963,0
44964,1
44965,1
44966,1
44967,1
44968,1
44969,1
44970,0
44971,1
44972,0
44973,1
44974,1
44975,1
44976,0
44977,1
44978,1
44979,1
44980,1
44981,1
44982,0
44983,1
44984,1
44985,0
44986,1
44987,1
44988,1
44989,1
44990,1
44991,1
44992,1
44993,1
44994,1
44995,0
44996,1
44997,1
44998,1
44999,0
45000,1
45001,1
45002,1
45003,1
45004,1
45005,0
45006,1
45007,1
45008,1
45009,1
45010,0
45011,1
45012,1
45013,0
45014,1
45015,1
45016,1
45017,1
45018,1
45019,0
45020,1
45021,1
45022,0
45023,1
45024,1
45025,0
45026,1
45027,1
45028,1
45029,0
45030,1
45031,1
45032,1
45033,1
45034,0
45035,0
45036,1
45037,0
45038,1
45039,0
45040,0
45041,0
45042,1
45043,0
45044,1
45045,0
45046,1
45047,1
45048,1
45049,1
45050,1
45051,1
45052,1
45053,1
45054,0
45055,1
45056,1
45057,1
45058,1
45059,1
45060,0
45061,1
45062,1
45063,1
45064,1
45065,1
45066,1
45067,1
45068,1
45069,0
45070,1
45071,1
45072,0
45073,1
45074,1
45075,0
45076,1
45077,1
45078,0
45079,1
45080,1
45081,1
45082,1
45083,1
45084,1
45085,1
45086,0
45087,1
45088,1
45089,0
45090,1
45091,1
45092,1
45093,1
45094,1
45095,1
45096,1
45097,1
45098,0
45099,1
45100,1
45101,0
45102,1
45103,1
45104,1
45105,1
45106,0
45107,1
45108,0
45109,1
45110,0
45111,0
45112,1
45113,0
45114,0
45115,1
45116,1
45117,1
45118,1
45119,1
45120,1
45121,1
45122,0
45123,1
45124,1
45125,1
45126,1
45127,1
45128,0
45129,1
45130,1
45131,1
45132,1
45133,1
45134,0
45135,0
45136,0
45137,0
45138,1
45139,1
45140,0
45141,1
45142,1
45143,1
45144,1
45145,1
45146,1
45147,1
45148,1
45149,1
45150,1
45151,1
45152,1
45153,1
45154,1
45155,1
45156,1
45157,1
45158,1
45159,1
45160,1
45161,1
45162,1
45163,1
45164,1
45165,1
45166,1
45167,1
45168,1
45169,1
45170,1
45171,1
45172,1
45173,1
45174,1
45175,1
45176,1
45177,0
45178,0
45179,1
45180,1
45181,1
45182,1
45183,1
45184,0
45185,1
45186,1
45187,0
45188,0
45189,1
45190,0
45191,1
45192,1
45193,0
45194,1
45195,1
45196,1
45197,1
45198,1
45199,1
45200,1
45201,1
45202,1
45203,1
45204,1
45205,1
45206,1
45207,1
45208,1
45209,1
45210,1
45211,0
45212,1
45213,1
45214,1
45215,0
45216,1
45217,1
45218,1
45219,1
45220,0
45221,1
45222,1
45223,0
45224,1
45225,1
45226,1
45227,0
45228,1
45229,0
45230,1
45231,1
45232,1
45233,1
45234,0
45235,1
45236,1
45237,1
45238,0
45239,1
45240,1
45241,1
45242,1
45243,0
45244,0
45245,0
45246,1
45247,1
45248,1
45249,1
45250,1
45251,1
45252,0
45253,1
45254,1
45255,1
45256,1
45257,1
45258,0
45259,0
45260,0
45261,1
45262,1
45263,1
45264,1
45265,1
45266,1
45267,1
45268,1
45269,0
45270,1
45271,1
45272,1
45273,0
45274,1
45275,1
45276,1
45277,0
45278,0
45279,1
45280,1
45281,1
45282,1
45283,0
45284,1
45285,1
45286,1
45287,0
45288,1
45289,1
45290,1
45291,1
45292,1
45293,0
45294,1
45295,1
45296,1
45297,1
45298,1
45299,1
45300,0
45301,1
45302,0
45303,0
45304,1
45305,1
45306,1
45307,0
45308,1
45309,0
45310,1
45311,1
45312,1
45313,0
45314,0
45315,1
45316,1
45317,1
45318,1
45319,1
45320,0
45321,1
45322,1
45323,0
45324,1
45325,1
45326,1
45327,1
45328,0
45329,0
45330,1
45331,1
45332,0
45333,1
45334,1
45335,1
45336,0
45337,1
45338,1
45339,0
45340,1
45341,1
45342,1
45343,1
45344,0
45345,1
45346,0
45347,0
45348,0
45349,1
45350,1
45351,1
45352,1
45353,1
45354,1
45355,0
45356,1
45357,1
45358,0
45359,1
45360,0
45361,1
45362,1
45363,1
45364,1
45365,1
45366,1
45367,1
45368,0
45369,1
45370,0
45371,1
45372,1
45373,1
45374,1
45375,1
45376,1
45377,1
45378,1
45379,1
45380,1
45381,1
45382,0
45383,1
45384,1
45385,1
45386,1
45387,1
45388,1
45389,1
45390,1
45391,1
45392,0
45393,1
45394,1
45395,0
45396,1
45397,1
45398,1
45399,0
45400,1
45401,0
45402,1
45403,1
45404,0
45405,1
45406,0
45407,1
45408,1
45409,1
45410,1
45411,0
45412,1
45413,1
45414,1
45415,0
45416,1
45417,1
45418,0
45419,1
45420,1
45421,1
45422,1
45423,1
45424,1
45425,1
45426,1
45427,0
45428,1
45429,1
45430,1
45431,1
45432,0
45433,0
45434,1
45435,1
45436,1
45437,1
45438,1
45439,1
45440,1
45441,1
45442,1
45443,0
45444,0
45445,0
45446,1
45447,0
45448,1
45449,0
45450,1
45451,1
45452,1
45453,0
45454,1
45455,1
45456,1
45457,1
45458,0
45459,1
45460,1
45461,1
45462,0
45463,1
45464,1
45465,1
45466,1
45467,1
45468,0
45469,1
45470,0
45471,0
45472,1
45473,0
45474,1
45475,0
45476,1
45477,1
45478,1
45479,1
45480,1
45481,1
45482,0
45483,1
45484,0
45485,1
45486,1
45487,0
45488,0
45489,1
45490,1
45491,1
45492,1
45493,1
45494,1
45495,1
45496,0
45497,1
45498,1
45499,1
45500,1
45501,1
45502,0
45503,1
45504,1
45505,1
45506,1
45507,1
45508,0
45509,1
45510,1
45511,1
45512,1
45513,1
45514,0
45515,0
45516,0
45517,0
45518,1
45519,1
45520,1
45521,0
45522,1
45523,1
45524,1
45525,0
45526,1
45527,1
45528,1
45529,1
45530,1
45531,0
45532,1
45533,0
45534,0
45535,1
45536,1
45537,0
45538,1
45539,0
45540,1
45541,1
45542,0
45543,1
45544,1
45545,1
45546,0
45547,0
45548,1
45549,1
45550,1
45551,1
45552,1
45553,1
45554,1
45555,1
45556,1
45557,1
45558,1
45559,1
45560,1
45561,1
45562,1
45563,1
45564,1
45565,1
45566,0
45567,0
45568,1
45569,1
45570,0
45571,0
45572,1
45573,1
45574,0
45575,1
45576,0
45577,0
45578,1
45579,0
45580,1
45581,1
45582,0
45583,1
45584,1
45585,1
45586,1
45587,1
45588,1
45589,1
45590,1
45591,1
45592,1
45593,1
45594,1
45595,1
45596,0
45597,1
45598,0
45599,1
45600,0
45601,0
45602,0
45603,1
45604,1
45605,1
45606,1
45607,1
45608,1
45609,1
45610,1
45611,1
45612,1
45613,1
45614,1
45615,0
45616,0
45617,1
45618,1
45619,1
45620,1
45621,1
45622,1
45623,1
45624,1
45625,1
45626,1
45627,0
45628,0
45629,1
45630,1
45631,1
45632,1
45633,0
45634,1
45635,1
45636,1
45637,1
45638,1
45639,1
45640,0
45641,0
45642,0
45643,1
45644,1
45645,1
45646,1
45647,0
45648,0
45649,1
45650,1
45651,1
45652,0
45653,0
45654,0
45655,0
45656,1
45657,1
45658,0
45659,1
45660,1
45661,0
45662,0
45663,0
45664,0
45665,1
45666,0
45667,1
45668,1
45669,0
45670,1
45671,0
45672,1
45673,1
45674,1
45675,0
45676,1
45677,1
45678,1
45679,1
45680,1
45681,1
45682,1
45683,1
45684,0
45685,1
45686,1
45687,1
45688,1
45689,0
45690,1
45691,1
45692,1
45693,1
45694,1
45695,1
45696,1
45697,1
45698,1
45699,0
45700,1
45701,1
45702,1
45703,1
45704,0
45705,1
45706,1
45707,0
45708,1
45709,1
45710,1
45711,1
45712,1
45713,0
45714,0
45715,1
45716,1
45717,1
45718,1
45719,1
45720,0
45721,1
45722,1
45723,1
45724,0
45725,1
45726,1
45727,1
45728,1
45729,0
45730,1
45731,1
45732,1
45733,0
45734,0
45735,1
45736,1
45737,1
45738,1
45739,1
45740,1
45741,1
45742,1
45743,1
45744,0
45745,1
45746,1
45747,0
45748,1
45749,1
45750,0
45751,1
45752,1
45753,1
45754,1
45755,1
45756,1
45757,1
45758,1
45759,1
45760,1
45761,1
45762,1
45763,1
45764,1
45765,1
45766,1
45767,1
45768,0
45769,0
45770,0
45771,0
45772,1
45773,0
45774,1
45775,0
45776,1
45777,1
45778,1
45779,0
45780,1
45781,1
45782,1
45783,0
45784,1
45785,1
45786,1
45787,0
45788,1
45789,1
45790,1
45791,1
45792,1
45793,1
45794,0
45795,0
45796,0
45797,1
45798,1
45799,1
45800,1
45801,1
45802,0
45803,1
45804,1
45805,1
45806,1
45807,1
45808,1
45809,0
45810,1
45811,1
45812,1
45813,1
45814,1
45815,1
45816,1
45817,0
45818,1
45819,1
45820,1
45821,1
45822,0
45823,1
45824,1
45825,0
45826,0
45827,0
45828,1
45829,1
45830,1
45831,1
45832,1
45833,1
45834,1
45835,1
45836,1
45837,1
45838,0
45839,0
45840,1
45841,1
45842,1
45843,1
45844,1
45845,1
45846,1
45847,1
45848,0
45849,0
45850,1
45851,1
45852,1
45853,0
45854,1
45855,0
45856,0
45857,1
45858,1
45859,0
45860,1
45861,1
45862,1
45863,1
45864,1
45865,1
45866,1
45867,0
45868,1
45869,0
45870,0
45871,1
45872,0
45873,1
45874,1
45875,1
45876,1
45877,1
45878,1
45879,1
45880,1
45881,0
45882,1
45883,1
45884,1
45885,0
45886,1
45887,1
45888,1
45889,1
45890,1
45891,1
45892,1
45893,1
45894,1
45895,1
45896,1
45897,1
45898,1
45899,1
45900,0
45901,1
45902,1
45903,1
45904,1
45905,1
45906,1
45907,0
45908,1
45909,0
45910,1
45911,0
45912,0
45913,1
45914,0
45915,0
45916,1
45917,1
45918,1
45919,0
45920,0
45921,0
45922,1
45923,1
45924,1
45925,1
45926,1
45927,1
45928,1
45929,0
45930,1
45931,1
45932,0
45933,1
45934,0
45935,1
45936,1
45937,1
45938,1
45939,1
45940,1
45941,1
45942,1
45943,1
45944,1
45945,0
45946,1
45947,0
45948,0
45949,1
45950,1
45951,1
45952,1
45953,0
45954,1
45955,1
45956,1
45957,1
45958,1
45959,0
45960,1
45961,0
45962,1
45963,0
45964,1
45965,1
45966,1
45967,1
45968,1
45969,0
45970,0
45971,0
45972,1
45973,0
45974,1
45975,1
45976,0
45977,0
45978,1
45979,1
45980,1
45981,0
45982,1
45983,1
45984,1
45985,1
45986,1
45987,1
45988,1
45989,1
45990,1
45991,0
45992,1
45993,1
45994,1
45995,1
45996,1
45997,1
45998,1
45999,0
46000,1
46001,1
46002,1
46003,1
46004,0
46005,0
46006,0
46007,0
46008,1
46009,0
46010,0
46011,0
46012,0
46013,0
46014,0
46015,1
46016,1
46017,0
46018,1
46019,0
46020,1
46021,1
46022,1
46023,0
46024,1
46025,0
46026,0
46027,0
46028,1
46029,1
46030,1
46031,0
46032,1
46033,1
46034,1
46035,0
46036,1
46037,1
46038,0
46039,1
46040,0
46041,1
46042,0
46043,1
46044,1
46045,1
46046,1
46047,1
46048,1
46049,0
46050,1
46051,1
46052,1
46053,0
46054,1
46055,1
46056,1
46057,1
46058,1
46059,1
46060,1
46061,1
46062,0
46063,1
46064,1
46065,1
46066,1
46067,1
46068,1
46069,1
46070,1
46071,1
46072,0
46073,1
46074,1
46075,1
46076,1
46077,1
46078,1
46079,1
46080,1
46081,1
46082,1
46083,1
46084,1
46085,0
46086,1
46087,1
46088,1
46089,1
46090,1
46091,1
46092,1
46093,1
46094,1
46095,1
46096,1
46097,1
46098,1
46099,1
46100,0
46101,0
46102,1
46103,1
46104,1
46105,0
46106,1
46107,1
46108,1
46109,1
46110,1
46111,1
46112,1
46113,1
46114,1
46115,0
46116,0
46117,1
46118,0
46119,1
46120,1
46121,1
46122,1
46123,1
46124,1
46125,1
46126,1
46127,1
46128,1
46129,1
46130,1
46131,1
46132,1
46133,1
46134,0
46135,1
46136,0
46137,1
46138,1
46139,1
46140,1
46141,0
46142,1
46143,1
46144,1
46145,0
46146,1
46147,0
46148,1
46149,1
46150,1
46151,0
46152,1
46153,0
46154,1
46155,1
46156,1
46157,1
46158,1
46159,1
46160,0
46161,0
46162,0
46163,0
46164,1
46165,1
46166,1
46167,1
46168,1
46169,0
46170,0
46171,0
46172,1
46173,1
46174,1
46175,0
46176,0
46177,1
46178,1
46179,1
46180,1
46181,1
46182,1
46183,1
46184,1
46185,1
46186,1
46187,1
46188,0
46189,0
46190,1
46191,0
46192,1
46193,1
46194,1
46195,1
46196,1
46197,1
46198,1
46199,1
46200,0
46201,1
46202,1
46203,0
46204,1
46205,1
46206,1
46207,1
46208,0
46209,1
46210,1
46211,0
46212,1
46213,1
46214,1
46215,1
46216,0
46217,1
46218,1
46219,1
46220,1
46221,1
46222,1
46223,1
46224,1
46225,1
46226,1
46227,1
46228,0
46229,1
46230,0
46231,0
46232,1
46233,1
46234,0
46235,1
46236,0
46237,1
46238,1
46239,1
46240,1
46241,1
46242,1
46243,1
46244,0
46245,1
46246,0
46247,1
46248,0
46249,1
46250,0
46251,1
46252,1
46253,0
46254,1
46255,1
46256,0
46257,1
46258,1
46259,0
46260,1
46261,1
46262,1
46263,1
46264,1
46265,0
46266,1
46267,0
46268,0
46269,0
46270,1
46271,0
46272,1
46273,0
46274,1
46275,0
46276,1
46277,1
46278,1
46279,0
46280,1
46281,1
46282,1
46283,0
46284,0
46285,0
46286,1
46287,1
46288,1
46289,1
46290,1
46291,1
46292,1
46293,1
46294,1
46295,0
46296,0
46297,1
46298,1
46299,0
46300,1
46301,0
46302,0
46303,1
46304,1
46305,1
46306,1
46307,1
46308,1
46309,0
46310,1
46311,1
46312,1
46313,1
46314,1
46315,1
46316,1
46317,1
46318,1
46319,1
46320,0
46321,1
46322,0
46323,1
46324,1
46325,0
46326,1
46327,1
46328,1
46329,1
46330,1
46331,1
46332,1
46333,1
46334,1
46335,1
46336,0
46337,0
46338,1
46339,1
46340,1
46341,1
46342,0
46343,0
46344,1
46345,0
46346,1
46347,1
46348,1
46349,0
46350,1
46351,0
46352,1
46353,1
46354,1
46355,1
46356,1
46357,0
46358,1
46359,1
46360,1
46361,1
46362,1
46363,0
46364,0
46365,1
46366,1
46367,1
46368,1
46369,1
46370,1
46371,1
46372,0
46373,1
46374,1
46375,1
46376,1
46377,1
46378,1
46379,0
46380,0
46381,1
46382,1
46383,1
46384,1
46385,0
46386,1
46387,0
46388,0
46389,1
46390,1
46391,1
46392,0
46393,1
46394,1
46395,1
46396,1
46397,1
46398,1
46399,0
46400,1
46401,1
46402,0
46403,1
46404,1
46405,1
46406,0
46407,0
46408,1
46409,1
46410,1
46411,0
46412,0
46413,1
46414,1
46415,0
46416,1
46417,1
46418,1
46419,1
46420,1
46421,1
46422,1
46423,1
46424,1
46425,0
46426,0
46427,1
46428,1
46429,1
46430,0
46431,1
46432,1
46433,1
46434,1
46435,1
46436,1
46437,0
46438,0
46439,1
46440,1
46441,1
46442,0
46443,1
46444,0
46445,0
46446,1
46447,1
46448,1
46449,1
46450,1
46451,1
46452,1
46453,1
46454,1
46455,1
46456,1
46457,1
46458,1
46459,0
46460,1
46461,1
46462,1
46463,1
46464,0
46465,1
46466,0
46467,1
46468,1
46469,0
46470,1
46471,1
46472,1
46473,1
46474,0
46475,0
46476,0
46477,1
46478,1
46479,0
46480,1
46481,1
46482,0
46483,0
46484,0
46485,1
46486,1
46487,0
46488,1
46489,1
46490,1
46491,1
46492,0
46493,1
46494,1
46495,1
46496,1
46497,1
46498,1
46499,0
46500,1
46501,1
46502,1
46503,0
46504,1
46505,1
46506,1
46507,0
46508,1
46509,1
46510,1
46511,1
46512,1
46513,1
46514,1
46515,1
46516,1
46517,1
46518,1
46519,0
46520,1
46521,0
46522,1
46523,1
46524,1
46525,0
46526,1
46527,1
46528,1
46529,0
46530,0
46531,1
46532,1
46533,1
46534,1
46535,0
46536,1
46537,1
46538,0
46539,1
46540,1
46541,0
46542,1
46543,0
46544,1
46545,0
46546,1
46547,1
46548,0
46549,0
46550,1
46551,0
46552,1
46553,0
46554,1
46555,0
46556,1
46557,1
46558,1
46559,1
46560,0
46561,1
46562,1
46563,1
46564,0
46565,1
46566,1
46567,1
46568,1
46569,0
46570,1
46571,1
46572,0
46573,0
46574,1
46575,1
46576,1
46577,0
46578,0
46579,0
46580,1
46581,1
46582,0
46583,1
46584,1
46585,0
46586,1
46587,1
46588,0
46589,1
46590,1
46591,1
46592,1
46593,1
46594,1
46595,1
46596,1
46597,1
46598,1
46599,1
46600,1
46601,1
46602,0
46603,1
46604,0
46605,1
46606,0
46607,1
46608,1
46609,1
46610,1
46611,1
46612,1
46613,0
46614,1
46615,1
46616,1
46617,1
46618,0
46619,0
46620,1
46621,1
46622,0
46623,1
46624,0
46625,0
46626,1
46627,0
46628,0
46629,0
46630,0
46631,1
46632,0
46633,1
46634,1
46635,1
46636,1
46637,1
46638,0
46639,1
46640,1
46641,1
46642,1
46643,1
46644,1
46645,1
46646,1
46647,1
46648,0
46649,1
46650,0
46651,1
46652,0
46653,1
46654,1
46655,1
46656,0
46657,1
46658,1
46659,1
46660,0
46661,1
46662,0
46663,1
46664,1
46665,0
46666,1
46667,0
46668,0
46669,1
46670,0
46671,1
46672,1
46673,1
46674,1
46675,1
46676,1
46677,1
46678,1
46679,0
46680,0
46681,1
46682,1
46683,0
46684,1
46685,1
46686,1
46687,0
46688,0
46689,0
46690,1
46691,1
46692,1
46693,0
46694,0
46695,1
46696,1
46697,1
46698,1
46699,1
46700,0
46701,1
46702,1
46703,1
46704,0
46705,1
46706,1
46707,1
46708,1
46709,1
46710,1
46711,1
46712,1
46713,1
46714,0
46715,1
46716,1
46717,1
46718,1
46719,1
46720,0
46721,1
46722,0
46723,1
46724,1
46725,0
46726,1
46727,1
46728,1
46729,1
46730,0
46731,1
46732,1
46733,1
46734,1
46735,1
46736,1
46737,0
46738,1
46739,0
46740,1
46741,1
46742,1
46743,0
46744,1
46745,1
46746,0
46747,1
46748,1
46749,1
46750,0
46751,1
46752,0
46753,1
46754,0
46755,0
46756,1
46757,0
46758,0
46759,1
46760,1
46761,0
46762,1
46763,1
46764,0
46765,1
46766,1
46767,1
46768,1
46769,1
46770,1
46771,0
46772,1
46773,1
46774,1
46775,0
46776,0
46777,1
46778,1
46779,0
46780,1
46781,1
46782,1
46783,1
46784,1
46785,1
46786,1
46787,1
46788,1
46789,1
46790,1
46791,1
46792,1
46793,1
46794,1
46795,1
46796,1
46797,0
46798,1
46799,0
46800,1
46801,1
46802,1
46803,1
46804,1
46805,1
46806,1
46807,1
46808,1
46809,1
46810,1
46811,1
46812,1
46813,1
46814,1
46815,1
46816,0
46817,0
46818,1
46819,1
46820,1
46821,1
46822,1
46823,0
46824,1
46825,1
46826,1
46827,1
46828,1
46829,0
46830,1
46831,0
46832,0
46833,1
46834,1
46835,1
46836,1
46837,0
46838,1
46839,1
46840,1
46841,1
46842,1
46843,1
46844,0
46845,1
46846,1
46847,0
46848,1
46849,1
46850,1
46851,1
46852,0
46853,1
46854,1
46855,1
46856,1
46857,1
46858,1
46859,1
46860,1
46861,1
46862,1
46863,0
46864,1
46865,0
46866,1
46867,0
46868,0
46869,0
46870,1
46871,0
46872,1
46873,1
46874,1
46875,1
46876,1
46877,0
46878,0
46879,1
46880,1
46881,0
46882,1
46883,1
46884,0
46885,1
46886,1
46887,1
46888,1
46889,0
46890,0
46891,1
46892,0
46893,0
46894,1
46895,1
46896,0
46897,1
46898,0
46899,1
46900,0
46901,1
46902,0
46903,1
46904,1
46905,1
46906,1
46907,1
46908,1
46909,1
46910,1
46911,0
46912,0
46913,1
46914,0
46915,1
46916,0
46917,1
46918,1
46919,1
46920,1
46921,0
46922,1
46923,1
46924,0
46925,0
46926,1
46927,1
46928,1
46929,0
46930,1
46931,1
46932,1
46933,1
46934,1
46935,0
46936,1
46937,0
46938,1
46939,0
46940,1
46941,0
46942,1
46943,1
46944,1
46945,1
46946,1
46947,1
46948,0
46949,1
46950,1
46951,1
46952,0
46953,1
46954,0
46955,1
46956,1
46957,0
46958,1
46959,1
46960,1
46961,0
46962,1
46963,1
46964,1
46965,1
46966,1
46967,1
46968,1
46969,1
46970,0
46971,1
46972,1
46973,1
46974,1
46975,1
46976,1
46977,0
46978,1
46979,1
46980,1
46981,0
46982,1
46983,0
46984,0
46985,1
46986,1
46987,1
46988,0
46989,1
46990,0
46991,0
46992,1
46993,0
46994,1
46995,1
46996,0
46997,0
46998,1
46999,0
47000,1
47001,1
47002,1
47003,1
47004,1
47005,1
47006,1
47007,1
47008,1
47009,0
47010,0
47011,1
47012,1
47013,0
47014,1
47015,1
47016,0
47017,1
47018,1
47019,1
47020,1
47021,1
47022,1
47023,0
47024,1
47025,1
47026,1
47027,1
47028,1
47029,1
47030,1
47031,1
47032,1
47033,0
47034,1
47035,1
47036,1
47037,1
47038,1
47039,1
47040,0
47041,1
47042,0
47043,1
47044,1
47045,1
47046,1
47047,1
47048,1
47049,1
47050,1
47051,1
47052,0
47053,1
47054,0
47055,1
47056,0
47057,1
47058,1
47059,1
47060,1
47061,1
47062,1
47063,1
47064,1
47065,0
47066,1
47067,1
47068,1
47069,1
47070,1
47071,0
47072,1
47073,1
47074,0
47075,1
47076,1
47077,0
47078,0
47079,1
47080,1
